
                             ALLAE Whole Model  ALLCD Whole Model  ALLIE Whole Model  ALLKE Whole Model  ALLPD Whole Model  ALLSE Whole Model  ALLVD Whole Model  ALLWK Whole Model  ETOTAL Whole Mode
                  X                  -1                -1                 -1                 -1                 -1                 -1                 -1                 -1                l-1       
                                               
               87.5009E-03      -280.344E-24         0.               143.528E+06        434.261              0.               143.528E+06          4.51109E+03      143.532E+06        372.048      
               88.0069E-03         2.46323E-21       0.               145.173E+06        434.234              0.               145.173E+06          4.53587E+03      145.177E+06        372.05       
               88.5128E-03        -2.96409E-21       0.               146.827E+06        434.207              0.               146.827E+06          4.56064E+03      146.831E+06        372.052      
               89.0186E-03        -3.60526E-21       0.               148.489E+06        434.18               0.               148.489E+06          4.5854E+03       148.494E+06        372.054      
               89.5244E-03        -4.36671E-21       0.               150.161E+06        434.153              0.               150.161E+06          4.61014E+03      150.166E+06        372.056      
               90.0003E-03        -3.76607E-21       0.               151.743E+06        434.127              0.               151.743E+06          4.63342E+03      151.747E+06        372.058      
               90.5059E-03        -2.36399E-21       0.               153.432E+06        434.1                0.               153.432E+06          4.65813E+03      153.436E+06        372.06       
               91.0115E-03         6.39131E-21       0.               155.129E+06        434.073              0.               155.129E+06          4.68284E+03      155.134E+06        372.062      
               91.517E-03         -2.62483E-21       0.               156.836E+06        434.047              0.               156.836E+06          4.70753E+03      156.841E+06        372.064      
               92.0224E-03         1.98382E-21       0.               158.552E+06        434.02               0.               158.552E+06          4.7322E+03       158.557E+06        372.066      
               92.5277E-03         9.69942E-21       0.               160.276E+06        433.993              0.               160.276E+06          4.75687E+03      160.281E+06        372.068      
               93.0032E-03        -2.44506E-21       0.               161.907E+06        433.968              0.               161.907E+06          4.78007E+03      161.912E+06        372.07       
               93.5084E-03        16.4554E-21        0.               163.649E+06        433.941              0.               163.649E+06          4.8047E+03       163.654E+06        372.072      
               94.0135E-03        -1.00223E-21       0.               165.4E+06          433.914              0.               165.4E+06            4.82933E+03      165.404E+06        372.074      
               94.5186E-03        -1.18271E-21       0.               167.159E+06        433.887              0.               167.159E+06          4.85394E+03      167.164E+06        372.076      
               95.0236E-03        -1.76419E-21       0.               168.927E+06        433.86               0.               168.927E+06          4.87854E+03      168.932E+06        372.078      
               95.5285E-03         3.0074E-21        0.               170.704E+06        433.834              0.               170.704E+06          4.90312E+03      170.709E+06        372.08       
               96.0036E-03         5.67437E-21       0.               172.384E+06        433.808              0.               172.384E+06          4.92625E+03      172.389E+06        372.082      
               96.5084E-03        -1.36351E-21       0.               174.178E+06        433.782              0.               174.178E+06          4.95081E+03      174.183E+06        372.084      
               97.0131E-03        -2.84764E-21       0.               175.981E+06        433.755              0.               175.981E+06          4.97535E+03      175.986E+06        372.086      
               97.5177E-03        -5.37482E-21       0.               177.793E+06        433.728              0.               177.793E+06          4.99989E+03      177.798E+06        372.088      
               98.0223E-03        -8.34365E-21       0.               179.613E+06        433.701              0.               179.613E+06          5.02441E+03      179.618E+06        372.09       
               98.5268E-03         2.28667E-21       0.               181.442E+06        433.675              0.               181.442E+06          5.04891E+03      181.448E+06        372.092      
               99.0015E-03         2.96886E-21       0.               183.172E+06        433.65               0.               183.172E+06          5.07197E+03      183.177E+06        372.094      
               99.5059E-03        -3.77154E-21       0.               185.018E+06        433.623              0.               185.018E+06          5.09645E+03      185.023E+06        372.096      
              100.E-03             5.11606E-21       0.               186.836E+06        433.597              0.               186.836E+06          5.12042E+03      186.841E+06        372.098      




